ID,Symbol,baseMean,log2FoldChange,padj,type
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Rbm26,2706.18,-0.224,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Tmed9,14451.138,0.142,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Nudt14,926.462,-0.412,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Stx7,5596.96,-0.176,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Ppp1r12b,1301.295,0.294,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Cln6,1467.905,-0.287,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Hdac7,7248.881,-0.194,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Snai2,3453.853,-0.275,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Gab1,2833.823,0.212,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Cst3,106614.191,0.188,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,1300002E11Rik,563.678,-0.409,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Chrd,765.072,-0.339,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Nt5c3,1229.93,0.267,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Tctn3,1094.924,-0.285,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Tcf25,25313.298,0.121,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Mapkbp1,4144.035,0.165,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Dedd2,601.416,0.426,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Paip2b,3720.351,-0.216,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Yars,4949.731,0.171,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Wwc2,5582.715,0.131,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Bola2,1112.511,0.393,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Ift46,4329.565,0.204,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,2310011J03Rik,3050.167,0.194,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Fbxo2,893.308,0.364,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Nagk,1916.162,-0.206,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,1810032O08Rik,399.876,0.47,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Rsrc2,4095.464,-0.239,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Ap4s1,608.422,0.342,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Syap1,8145.281,-0.166,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Dst,27179.929,-0.555,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Cd68,673.437,0.445,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,2210404J11Rik,562.413,0.362,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Sec24b,6365.788,0.151,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Klhl5,9472.486,0.132,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Ttc19,2081.971,0.294,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,AI462493,1699.867,0.211,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Uqcr11,5473.539,0.169,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Sec16a,12586.049,-0.185,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Jmy,3342.482,-0.26,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Pnp2,253.799,-0.513,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Mavs,4706.209,-0.158,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Minpp1,3022.477,-0.199,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Myh9,75183.844,-0.142,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Rad52,651.259,-0.36,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Commd6,1898.285,-0.26,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Pus1,1305.119,0.232,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Ddx23,5292.521,0.172,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Npr2,31123.349,0.155,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Lrp1,260327.91,-0.436,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Ctnna1,32121.146,0.112,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Adm,15325.631,-0.131,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Pycr2,2727.451,0.192,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Ces1d,2147.274,0.249,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Ubb,16617.778,0.152,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Lsm12,1771.149,0.229,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Erap1,3854.096,-0.238,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Gas2l3,452.784,0.415,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Pdgfrl,632.7,0.457,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Traf4,3225.159,0.178,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Gm11818,1155.808,-0.306,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,P4htm,413.789,0.42,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Arnt,8981.904,-0.153,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Cd34,4284.985,0.257,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Ints12,1600.439,0.234,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Noc2l,4148.15,-0.186,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Dnase2a,1837.247,0.209,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Msl3l2,509.442,-0.393,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Adat2,408.811,0.444,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Mbd5,2988.243,0.216,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Slc16a1,17826.409,0.153,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Taf4a,1053.892,-0.325,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,1600012H06Rik,4155.778,-0.149,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Sh3rf3,909.137,-0.328,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Klhdc3,4360.445,0.168,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Pja2,16151.063,-0.12,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,AW146020,553.202,-0.421,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Zmiz1,27012.419,-0.199,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Cntrob,873.36,-0.293,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Spg21,6164.439,-0.152,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,5730508B09Rik,714.865,0.312,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Rab3gap1,5826.003,0.142,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Ech1,10644.297,0.155,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Cep250,5473.897,0.186,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Pygb,10349.258,-0.186,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,9330182L06Rik,566.471,0.436,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Insig1,3178.48,-0.245,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Csnk1g3,3337.823,0.185,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Mll3,3932.987,-0.482,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Sae1,6619.245,0.16,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Tbc1d17,3920.173,0.154,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Osgin2,3301.035,0.253,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Rp2h,2504.247,0.256,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Sf3a1,5598.84,0.183,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Fubp1,5894.665,-0.202,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Eef1g,43467.796,-0.154,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Tspan7,946.56,-0.363,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Usp53,846.968,0.279,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Crebl2,1825.192,-0.233,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Zfp455,196.229,-0.565,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Slc10a6,548.503,-0.431,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Hist3h2a,1280.402,-0.306,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Psenen,4292.314,0.183,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Bst1,298.561,-0.571,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Rfxank,1246.338,-0.252,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,E130308A19Rik,624.332,0.367,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Ccnk,2712.081,-0.224,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Setdb1,3534.916,-0.171,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Alkbh8,645.535,0.386,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Mrvi1,419.068,-0.503,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,1110058L19Rik,1221.389,-0.341,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Tmem106c,3045.096,-0.197,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Chi3l1,578108.283,0.161,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Fbxl3,5682.371,0.158,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Scyl1,7081.841,-0.164,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Med27,1394.742,0.323,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Tmub2,4176.294,0.179,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Adora1,2684.566,0.238,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,BC018242,1908.883,-0.246,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Dpp8,9388.999,-0.137,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Creb3l1,4698.982,-0.232,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Usp9x,22341.925,-0.26,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Lancl2,1127.546,0.316,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Tor1a,2376.58,0.185,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Gcfc1,1789.725,-0.282,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Xpo7,6453.717,-0.139,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Cdc23,6551.051,-0.16,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Recql5,1595.536,-0.26,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,G2e3,1342.232,-0.314,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Stx4a,3962.847,0.14,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Vasp,6841.062,0.136,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Frmd8,6729.392,0.159,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Fbl,2548.516,0.196,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,9130401M01Rik,1964.614,0.229,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Mettl6,2079.455,0.241,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Rad54l2,3632.855,0.256,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Rpp14,1697.438,0.234,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,1110067D22Rik,7567.908,0.207,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,1110051M20Rik,1911.555,-0.249,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Serac1,609.48,-0.362,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Prpf18,2979.267,0.162,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Adamts9,1803.795,-0.38,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Btbd9,2156.32,-0.209,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Tacc1,10619.111,-0.173,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Tmem231,1005.337,-0.282,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Paics,15673.797,0.15,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Eri1,1849.589,-0.264,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Ssr1,19973.355,0.136,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Wdr34,1410.913,0.279,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Spred1,3954.706,-0.21,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Bri3,2963.126,0.24,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Lancl1,3647.944,-0.179,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Tmx4,4494.578,-0.204,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Kat5,2176.511,0.243,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Slc25a37,2846.366,-0.28,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Nutf2,540.238,-0.336,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Mdm2,12954.517,0.153,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,2310003F16Rik,2575.173,-0.213,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Fam134a,5675.335,-0.201,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Csk,3821.119,-0.185,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Lrrc16a,1802.196,-0.228,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Zfp84,1162.174,-0.242,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Cdkn1a,56951.299,-0.138,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Gpbp1,6551.931,-0.185,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Zdhhc17,2030.74,-0.175,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Fn1,3038986.341,-0.175,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Snx24,737.618,0.277,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Pard6a,536.74,-0.38,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Pde6d,2643.303,-0.217,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Zfp697,271.524,-0.564,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Ddx47,3650.063,0.159,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,D18Ertd653e,1670.017,-0.232,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Lamc2,343.149,0.44,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Adck3,4196.407,0.188,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Lrig1,6346.161,-0.193,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Cenpt,850.803,0.318,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Atxn1,2884.675,-0.216,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Ppfia1,6103.285,0.167,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Serbp1,15675.602,0.135,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Gcap14,13720.887,-0.145,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,2700007P21Rik,2424.35,0.219,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Gm8234,177.896,0.566,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Ubap1,5659.475,0.161,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Gmds,5043.194,-0.136,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Mphosph9,576.244,-0.377,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Hdhd2,2559.178,-0.216,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Il10rb,4746.776,-0.159,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Las1l,3339.292,-0.178,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Tomm5,1989.502,0.23,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,2610203C20Rik,3749.171,-0.409,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Zfp385b,240.708,0.52,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Mbd2,8524.181,0.174,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Npdc1,11872.122,-0.153,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Sytl2,4694.379,-0.251,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Pld2,3371.655,-0.235,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Osmr,49911.06,-0.123,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Ptprd,535.483,0.387,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Trpm6,504.374,-0.382,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Dcaf6,4740.284,-0.144,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Dhx40,5678.222,0.141,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Ubac2,2613.093,0.206,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Ndufs1,6517.689,0.142,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Fbxo8,2519.067,0.174,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Tigd5,434.622,-0.425,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Pdxk,3586.488,-0.155,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Ccnc,1512.472,-0.335,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Lima1,14564.989,0.127,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Tmsb4x,32321.096,0.186,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,9830001H06Rik,8995.234,-0.238,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Stard13,4032.28,-0.205,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Arid1a,7364.019,-0.226,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Cpne1,9911.748,-0.133,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Cd9,21004.763,0.183,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,1700034H14Rik,1150.889,-0.287,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Dpagt1,2432.225,-0.179,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Map3k11,2442.543,0.232,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Supt4h1,1578.09,0.244,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Tcf19,1443.119,0.215,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Casp2,1283.395,-0.285,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Mfap2,1440.953,-0.301,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Fzd7,3325.569,-0.194,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,4430402I18Rik,208.385,0.572,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Cacybp,5225.247,0.192,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Abt1,920.895,0.289,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,1810020D17Rik,1247.532,-0.273,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Trim45,862.019,-0.264,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Jag1,1795.408,-0.267,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Pde1b,1181.884,0.324,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Fam160a1,1928.538,0.225,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Tbca,6082.982,0.148,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Asnsd1,4159.357,-0.183,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Rnaseh1,888.085,0.268,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Ube2q2,5518.047,-0.175,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Ano8,2757.251,0.244,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Rin3,1773.296,-0.338,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Epb4.1l4a,510.699,0.416,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Haghl,1728.038,0.23,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Ddx10,2137.383,0.181,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,H3f3a,16774.565,0.21,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Wdr8,1146.545,0.26,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Fzd1,14516.521,-0.154,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Zdhhc21,2040.217,-0.257,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Bend3,898.6,0.381,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Apcdd1,1536.881,-0.286,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Oaf,7827.448,0.151,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Mpst,2654.291,-0.236,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,AW555464,12671.832,-0.144,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Ddx18,3450.161,0.16,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Ptcd1,2399.942,0.189,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Foxj2,3109.969,-0.183,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,AW011738,413.991,-0.524,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Hmgb2,2410.564,0.302,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Bnip3l,19464.286,-0.136,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Elovl6,1183.96,-0.29,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Zfp248,396.07,-0.531,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Atm,2316,-0.341,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Lemd2,4457.479,0.18,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Limch1,1531.128,-0.325,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Nvl,2469.785,-0.182,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Tmem127,11296.046,0.106,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Fam110b,622.51,0.319,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Ints2,1695.917,-0.205,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Polg2,416.647,0.462,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Grb14,19109.673,-0.129,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Fgd4,378.243,-0.454,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Aig1,704.05,-0.397,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Fam108b,1393.792,0.306,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Papolg,1409.069,-0.264,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,BC017643,4123.457,-0.201,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Kdm2b,2418.57,0.176,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Sec24d,14084.631,0.106,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Ccdc101,566.984,0.39,0,RNA
